# R: 0.9999939590408435
# R^2: 0.9999879181181802
# p-value: 2.1104295279169103e-70
# Optimal Parameters:
#   slope a: 1.2159400403561005
#   slope b: 0.0011830204029009694
x	y	px	py	std	CIupper	CIlower
0.023310923576354982	0.028466351436214066	0.023310923576354982	0.02952770531975018	0.00036684255281716117	0.030246716723271814	0.028808693916228544
0.06163766384124756	0.07536613878477535	0.05375246426154827	0.06654279356543095	0.00034789842765634314	0.06722467448363739	0.06586091264722452
0.16530752182006836	0.202224378116662	0.08419400494674156	0.10355788181111175	0.00032965980168932977	0.10420401502242284	0.10291174859980066
0.2615742444992065	0.31991589056270703	0.11463554563193484	0.1405729700567925	0.0003122503245950095	0.14118498069299873	0.13996095942058628
0.4399310350418091	0.5374418048780993	0.14507708631712815	0.17758805830247332	0.0002958164245698294	0.17816785849463018	0.17700825811031645
0.5595128297805786	0.6828126934481539	0.17551862700232143	0.2146031465481541	0.0002805296069163014	0.21515298457771004	0.21405330851859816
0.034734702110290526	0.04237866714578476	0.2059601676875147	0.2516182347938349	0.00026658727490954965	0.2521407458526576	0.25109572373501216
0.09100358486175537	0.11118163492930251	0.23640170837270802	0.28863332303951567	0.00025421074211475256	0.2891315760940606	0.28813506998497074
0.23713202476501466	0.28984814248697044	0.2668432490579013	0.32564841128519645	0.00024363874721627284	0.32612594322974037	0.32517087934065253
0.3642857313156128	0.44513736775501667	0.29728478974309464	0.3626634995308773	0.0002351148407894422	0.3631243246188246	0.36220267444293
0.5765122890472412	0.7034822097220141	0.3277263304282879	0.39967858777655807	0.0002288679729659063	0.40012716900357126	0.3992300065495449
0.7006746292114258	0.8538706136349322	0.3581678711134812	0.43669367602223885	0.00022508780778920286	0.4371348481255057	0.436252503918972
0.046014022827148435	0.056164683791193847	0.3886094117986745	0.4737087642679196	0.0002238993185718162	0.47414760693232033	0.47326992160351883
0.11939990520477295	0.1459534578328728	0.41905095248386776	0.5107238525136004	0.00022534351549189602	0.5111655258039646	0.5102821792232363
0.30283432006835936	0.37024879174231606	0.4494924931690611	0.5477389407592812	0.00022937067503784637	0.5481885072823554	0.547289374236207
0.45296216011047363	0.5533755307278885	0.47993403385425437	0.584754029004962	0.00023584852052988692	0.5852162921052005	0.5842917659047234
0.6795609951019287	0.8283481790043863	0.5103755745394476	0.6217691172506427	0.0002445824077498295	0.6222484987698323	0.621289735731453
0.7953850507736206	0.9677693150428258	0.5408171152246409	0.6587842054963235	0.0002553409391402394	0.6592846737370385	0.6582837372556086
0.05716207027435303	0.06977435491707293	0.5712586559098343	0.6957992937420043	0.00026788028612998615	0.6963243391028191	0.6952742483811896
0.14692485332489014	0.1795965049261937	0.6017001965950275	0.7328143819876851	0.0002819629615195855	0.7333670293922635	0.7322617345831067
0.36322190761566164	0.44394027349703	0.6321417372802208	0.7698294702333659	0.00029736978178095954	0.7704123150056565	0.7692466254610753
0.5301702976226806	0.6472835083282393	0.662583277965414	0.8068445584790466	0.0003139058362626664	0.8074598139181214	0.8062293030399718
0.7601378202438355	0.9254561444395119	0.6930248186506074	0.8438596467247275	0.00033140213101128457	0.8445091949015096	0.8432100985479454
0.8638376951217651	1.0494727567764204	0.7234663593358007	0.8808747349704082	0.00034971457263549305	0.8815601755327738	0.8801892944080427
0.0682640790939331	0.083297312438807	0.753907900020994	0.917889823216089	0.00036872158014439376	0.9186125175131721	0.917167128919006
0.17387356758117675	0.21244571670535026	0.7843494407061873	0.9549049114617698	0.0003883211769791597	0.9556660209686489	0.9541438019548907
0.4183824062347412	0.5110369691472542	0.8147909813913805	0.9919199997074506	0.00040842806073105377	0.9927205187064835	0.9911194807084177
0.5958828210830689	0.7268865595687022	0.8452325220765738	1.0289350879531314	0.0004289709041069419	1.029775870925181	1.0280943049810818
0.8180495977401734	0.9947023318826658	0.8756740627617672	1.0659501761988122	0.00044988999080205496	1.0668319605807841	1.0650683918168402
0.9061156034469604	1.0992923349856185	0.9061156034469604	1.102965264444493	0.00047113520623401437	1.1038886894487117	1.1020418394402742


# \addplot[only marks] table[x=x,y=y] {bvtvchi_dchi15.dat};
# \addplot[draw=black] table[x=px,y=py] {bvtvchi_dchi15.dat};
# \addplot[draw=black,name path=CIlower] table[x=px,y=CIlower] {bvtvchi_dchi15.dat};
# \addplot[draw=black,name path=CIupper] table[x=px,y=CIupper] {bvtvchi_dchi15.dat};
# \addplot[fill=gray] fill between [of=CIlower and CIupper];
# \node[anchor=west,align=left,font=\tiny] at (rel axis cs:0.05,0.85)
# {\(y = 1.22 x + 0.00118\) \\
# \(R^2 = 1.0\) \\
# \(p = 2.11043e-70\)};
