# R: 0.9999939590408433
# R^2: 0.9999879181181798
# p-value: 2.110429529002885e-70
# Optimal Parameters:
#   slope a: 0.4053133467853668
#   slope b: 0.00039434013430034165
x	y	px	py	std	CIupper	CIlower
0.023310923576354982	0.009488783812071355	0.023310923576354982	0.009842569617200796	0.0001222806873279483	0.010082239764363576	0.009602899470038017
0.06163766384124756	0.025122046261591778	0.05375246426154827	0.022180932298175953	0.00011596598893837481	0.02240822563649517	0.021953638959856737
0.16530752182006836	0.06740812603888732	0.08419400494674156	0.03451929497915112	0.00010988645724964403	0.03473467243536042	0.03430391752294182
0.2615742444992065	0.10663863018756906	0.11463554563193484	0.04685765766012628	0.00010408330885719953	0.04706166094548639	0.046653654374766165
0.4399310350418091	0.17914726829269972	0.14507708631712815	0.05919602034110144	9.860535319043943e-05	0.059389286833354704	0.05900275384884818
0.5595128297805786	0.2276042311493846	0.17551862700232143	0.0715343830220766	9.350975870101572e-05	0.07171766214913058	0.07135110389502261
0.034734702110290526	0.014126222381928252	0.2059601676875147	0.08387274570305174	8.886232647301012e-05	0.08404691586293885	0.08369857554316464
0.09100358486175537	0.03706054497643417	0.23640170837270802	0.09621110838402691	8.473682764555356e-05	0.0963771925662122	0.09604502420184162
0.23713202476501466	0.0966160474956568	0.2668432490579013	0.10854947106500207	8.121284166947635e-05	0.10870864823467424	0.10839029389532989
0.3642857313156128	0.1483791225850056	0.29728478974309464	0.12088783374597725	7.837155187945038e-05	0.12104144198766098	0.12073422550429352
0.5765122890472412	0.23449406990733804	0.3277263304282879	0.1332261964269524	7.628927470698683e-05	0.1333757234053781	0.13307666944852672
0.7006746292114258	0.2846235378783109	0.3581678711134812	0.14556455910792757	7.502923114363886e-05	0.1457116164009691	0.14541750181488602
0.046014022827148435	0.018721561263731284	0.3886094117986745	0.15790292178890272	7.463307856477474e-05	0.15804920262288968	0.15775664095491576
0.11939990520477295	0.048651152610957614	0.41905095248386776	0.17024128446987788	7.511448665516431e-05	0.170388508863722	0.17009406007603375
0.30283432006835936	0.12341626391410535	0.4494924931690611	0.18257964715085306	7.645688062067825e-05	0.1827295026368696	0.18242979166483653
0.45296216011047363	0.18445851024262952	0.47993403385425437	0.19491800983182822	7.861616807237047e-05	0.19507209752125007	0.19476392214240637
0.6795609951019287	0.27611605966812874	0.5103755745394476	0.20725637251280335	8.152746757924303e-05	0.20741616634925866	0.20709657867634804
0.7953850507736206	0.32258977168094194	0.5408171152246409	0.21959473519377853	8.511364671278404e-05	0.2197615579413356	0.21942791244622148
0.05716207027435303	0.023258118305690974	0.5712586559098343	0.23193309787475372	8.92934294501867e-05	0.23210811299647607	0.23175808275303136
0.14692485332489014	0.05986550164206458	0.6017001965950275	0.24427146055572885	9.39876535964437e-05	0.24445567635677787	0.24408724475467983
0.36322190761566164	0.14798009116567665	0.6321417372802208	0.256609823236704	9.912325818655019e-05	0.2568041048227496	0.2564155416506584
0.5301702976226806	0.21576116944274637	0.662583277965414	0.2689481859176791	0.00010463527320092705	0.2691532710531529	0.2687431007822053
0.7601378202438355	0.3084853814798374	0.6930248186506074	0.2812865485986543	0.00011046736749606453	0.2815030646389466	0.28107003255836205
0.8638376951217651	0.3498242522588068	0.7234663593358007	0.2936249112796295	0.00011657151008952088	0.2938533914394049	0.29339643111985403
0.0682640790939331	0.027765770812935676	0.753907900020994	0.30596327396060463	0.00012290717410694434	0.30620417202185424	0.305722375899355
0.17387356758117675	0.0708152389017834	0.7843494407061873	0.3183016366415798	0.00012944036746209028	0.3185553397618055	0.3180479335213541
0.4183824062347412	0.1703456563824181	0.8147909813913805	0.33063999932255494	0.0001361426560995853	0.33090683892851014	0.33037315971659975
0.5958828210830689	0.24229551985623415	0.8452325220765738	0.3429783620035301	0.00014299026432013377	0.3432586229215976	0.3426981010854626
0.8180495977401734	0.3315674439608887	0.8756740627617672	0.3553167246845053	0.0001499632867411096	0.3556106527265179	0.35502279664249276
0.9061156034469604	0.36643077832853954	0.9061156034469604	0.3676550873654804	0.00015704501854377152	0.3679628956018262	0.3673472791291346


# \addplot[only marks] table[x=x,y=y] {bvtvchi_dchi05.dat};
# \addplot[draw=black] table[x=px,y=py] {bvtvchi_dchi05.dat};
# \addplot[draw=black,name path=CIlower] table[x=px,y=CIlower] {bvtvchi_dchi05.dat};
# \addplot[draw=black,name path=CIupper] table[x=px,y=CIupper] {bvtvchi_dchi05.dat};
# \addplot[fill=gray] fill between [of=CIlower and CIupper];
# \node[anchor=west,align=left,font=\tiny] at (rel axis cs:0.05,0.85)
# {\(y = 0.405 x + 0.000394\) \\
# \(R^2 = 1.0\) \\
# \(p = 2.11043e-70\)};
