# R: 0.9999939590408433
# R^2: 0.9999879181181798
# p-value: 2.110429529002885e-70
# Optimal Parameters:
#   slope a: 1.6212533871414672
#   slope b: 0.0015773605372013666
x	y	px	py	std	CIupper	CIlower
0.023310923576354982	0.03795513524828542	0.023310923576354982	0.03937027553973321	0.0004891233738144458	0.040328957352409524	0.0384115937270569
0.06163766384124756	0.10048818504636714	0.05375246426154827	0.0887237264210936	0.0004638644566319092	0.08963290075609213	0.08781455208609505
0.16530752182006836	0.2696325041555493	0.08419400494674156	0.138077177302454	0.0004395462058913974	0.13893868786600114	0.13721566673890687
0.2615742444992065	0.4265545207502762	0.11463554563193484	0.18743062818381437	0.00041633348865176013	0.18824664182157183	0.1866146145460569
0.4399310350418091	0.7165890731707989	0.14507708631712815	0.2367840790651748	0.00039442154366196077	0.23755714529075223	0.23601101283959736
0.5595128297805786	0.9104169245975386	0.17551862700232143	0.2861375299465352	0.00037403904623546847	0.2868706464771567	0.28540441341591366
0.034734702110290526	0.05650488952771301	0.2059601676875147	0.3354909808278955	0.0003554492028196293	0.336187661265422	0.33479430039036906
0.09100358486175537	0.14824217990573668	0.23640170837270802	0.384844431709256	0.0003389471007897798	0.38550876802680395	0.384180095391708
0.23713202476501466	0.3864641899826272	0.2668432490579013	0.4341978825906163	0.00032485106149557304	0.43483459067114766	0.43356117451008497
0.3642857313156128	0.5935164903400224	0.29728478974309464	0.48355133347197676	0.00031348582240369355	0.484165765683888	0.4829369012600655
0.5765122890472412	0.9379762796293521	0.3277263304282879	0.5329047843533371	0.0003051566535629787	0.5335028913943205	0.5323066773123537
0.7006746292114258	1.1384941515132436	0.3581678711134812	0.5822582352346976	0.00030011644282129505	0.5828464634626273	0.5816700070067679
0.046014022827148435	0.07488624505492514	0.3886094117986745	0.6316116861160579	0.00029853182236065835	0.6321968084878847	0.631026563744231
0.11939990520477295	0.19460461044383046	0.41905095248386776	0.6809651369974182	0.0003004574717735604	0.6815540336420944	0.680376240352742
0.30283432006835936	0.4936650556564214	0.4494924931690611	0.7303185878787787	0.00030582709068926545	0.7309180089765296	0.7297191667810278
0.45296216011047363	0.7378340409705181	0.47993403385425437	0.7796720387601391	0.00031446430660200006	0.7802883888010791	0.7790556887191992
0.6795609951019287	1.104464238672515	0.5103755745394476	0.8290254896414994	0.00032610958974892064	0.8296646644374073	0.8283863148455914
0.7953850507736206	1.2903590867237678	0.5408171152246409	0.8783789405228598	0.00034045440604882495	0.8790462311587155	0.8777116498870041
0.05716207027435303	0.0930324732227639	0.5712586559098343	0.9277323914042203	0.00035717364732329167	0.928432451752974	0.9270323310554666
0.14692485332489014	0.2394620065682583	0.6017001965950275	0.9770858422855806	0.00037595066133563887	0.9778227055817984	0.9763489789893628
0.36322190761566164	0.5919203646627066	0.6321417372802208	1.026439293166941	0.00039649320151485774	1.0272164198419103	1.0256621664919718
0.5301702976226806	0.8630446777709855	0.662583277965414	1.0757927440483013	0.00041854138577757756	1.0766130851644253	1.0749724029321772
0.7601378202438355	1.2339415259193496	0.6930248186506074	1.1251461949296617	0.00044186988813681865	1.1260122599104099	1.1242801299489136
0.8638376951217651	1.3992970090352272	0.7234663593358007	1.1744996458110222	0.00046628658370983665	1.1754135675150934	1.173585724106951
0.0682640790939331	0.1110630832517427	0.753907900020994	1.2238530966923826	0.0004916293643852576	1.2248166902465778	1.2228895031381875
0.17387356758117675	0.2832609556071336	0.7843494407061873	1.273206547573743	0.0005177622614446041	1.2742213616061746	1.2721917335413115
0.4183824062347412	0.6813826255296724	0.8147909813913805	1.3225599984551033	0.0005445715384583779	1.3236273586704816	1.321492638239725
0.5958828210830689	0.9691820794249366	0.8452325220765738	1.3719134493364638	0.0005719620925323069	1.373034495037827	1.3707924036351005
0.8180495977401734	1.3262697758435549	0.8756740627617672	1.4212669002178242	0.0005998543021111558	1.422442614649962	1.4200911857856864
0.9061156034469604	1.4657231133141582	0.9061156034469604	1.4706203510991844	0.0006281813479409465	1.4718515865411488	1.46938911565722


# \addplot[only marks] table[x=x,y=y] {bvtvchi_dchi2.dat};
# \addplot[draw=black] table[x=px,y=py] {bvtvchi_dchi2.dat};
# \addplot[draw=black,name path=CIlower] table[x=px,y=CIlower] {bvtvchi_dchi2.dat};
# \addplot[draw=black,name path=CIupper] table[x=px,y=CIupper] {bvtvchi_dchi2.dat};
# \addplot[fill=gray] fill between [of=CIlower and CIupper];
# \node[anchor=west,align=left,font=\tiny] at (rel axis cs:0.05,0.85)
# {\(y = 1.62 x + 0.00158\) \\
# \(R^2 = 1.0\) \\
# \(p = 2.11043e-70\)};
